,index,inner_0,inner_1,inner_2,inner_3,outer_0,outer_1,outer_2,outer_3,outer_4,outer_5,frame_ID,bbox,area,perimeter,aspect_ratio
1481,"(80, '[421, 271, 483, 328]')",2.9300854,2.2403138,0.65586567,2.6832328,0.8889895,1.3344946,1.1458,0.078590825,-0.021689301,-0.19460455,80,"[421, 271, 483, 328]",2670.0,194.7523,1.0877193
1482,"(80, '[503, 280, 514, 295]')",-9.410047,-2.1927524,-0.8174996,0.35740843,8.0886,-8.554497,-5.890512,-4.394897,-1.1618255,0.31256554,80,"[503, 280, 514, 295]",123.0,39.79899,0.73333335
1483,"(80, '[543, 283, 555, 295]')",-7.6965766,-1.3462629,-0.18848886,0.19268772,6.9546328,-2.1879709,-0.37472594,-1.6372975,-0.36783558,0.16395524,80,"[543, 283, 555, 295]",121.0,37.55635,1.0
1484,"(80, '[11, 284, 26, 297]')",3.7385945,-4.0226603,-0.5176081,0.45972922,-3.1284292,4.385185,-3.061483,-1.3993775,1.3383149,-0.049217194,80,"[11, 284, 26, 297]",142.0,43.970562,1.1538461
1485,"(80, '[167, 284, 205, 318]')",2.2888343,-0.86271524,1.9542956,0.6895715,3.35541,1.3689053,-1.1108047,0.22658527,-2.8578348,-0.4583389,80,"[167, 284, 205, 318]",832.0,113.053825,1.117647
1486,"(80, '[96, 288, 114, 306]')",2.4619622,-1.4323252,-0.4420062,0.8708933,-3.2656915,1.5609223,-0.07131167,-0.47331327,1.4490664,0.007097787,80,"[96, 288, 114, 306]",262.0,57.455845,1.0
1487,"(80, '[112, 296, 146, 353]')",0.78757423,0.67107326,-0.44790572,1.1360652,1.0000119,0.042109102,0.8381743,0.076392084,-0.40916592,-0.15469073,80,"[112, 296, 146, 353]",1450.0,150.46803,0.5964912
1488,"(80, '[73, 300, 90, 317]')",-2.0330098,2.7843401,0.66149193,0.13169132,4.881793,-0.484106,0.22023241,-0.27467337,-1.5289624,-0.18382683,80,"[73, 300, 90, 317]",240.0,54.04163,1.0
1489,"(80, '[379, 300, 406, 329]')",3.0529926,1.3459735,2.8465152,-0.67266196,5.4172726,7.7215743,-0.034015317,-0.77246726,0.13282323,-0.3350134,80,"[379, 300, 406, 329]",628.0,91.59798,0.9310345
1490,"(80, '[195, 307, 224, 333]')",0.70523447,-1.6409715,1.6229362,0.08679357,-2.03319,-0.5952238,0.48441344,0.5358946,-0.3518561,-0.023430692,80,"[195, 307, 224, 333]",575.0,87.84062,1.1153846
1491,"(80, '[39, 308, 59, 330]')",0.81016946,-0.12058421,3.1915555,-0.9054524,4.0663757,1.4371551,0.91618824,-0.71040964,-0.35630295,-0.29143718,80,"[39, 308, 59, 330]",345.0,67.69849,0.90909094
1492,"(80, '[505, 319, 529, 340]')",0.18261254,-3.9114757,0.03641771,1.3163183,0.43973795,1.8609005,-0.6900556,0.4142392,-1.7648813,-0.30367902,80,"[505, 319, 529, 340]",411.0,73.1127,1.1428572
1493,"(80, '[485, 321, 491, 330]')",4.8890257,-7.0493917,0.39731732,-0.58751106,-5.538518,6.5065274,-7.5506053,-3.7114105,3.4913518,0.10961997,80,"[485, 321, 491, 330]",47.0,23.071068,0.6666667
1494,"(80, '[55, 322, 109, 381]')",-1.221189,9.7096195,-0.8499362,2.9454577,9.36393,1.2078897,-2.415085,7.2189116,-0.9263704,-0.6153549,80,"[55, 322, 109, 381]",2176.0,186.26703,0.91525424
1495,"(80, '[238, 325, 266, 357]')",2.1267598,-1.2938784,1.5309659,0.26808664,-1.5130906,0.3709227,0.46018735,0.39427483,-0.2726581,-0.12322888,80,"[238, 325, 266, 357]",675.0,95.497475,0.875
1496,"(80, '[371, 332, 407, 366]')",4.2092805,0.43129402,0.3378315,1.2604793,0.9234566,1.7772034,-1.3505865,0.5665905,-2.4678836,-0.29079345,80,"[371, 332, 407, 366]",973.0,114.91169,1.0588236
1497,"(80, '[319, 334, 354, 379]')",2.6351328,1.6121352,2.5777657,0.55607533,-0.4046843,0.61406547,0.7967788,-0.21698219,0.5960164,-0.20397979,80,"[319, 334, 354, 379]",1233.0,130.2254,0.7777778
1498,"(80, '[289, 335, 310, 357]')",2.9928784,0.08689602,1.7356691,0.38875648,0.05296371,3.0837667,1.1977884,-0.79101056,1.76029,-0.17035004,80,"[289, 335, 310, 357]",373.0,69.69849,0.95454544
1499,"(80, '[158, 337, 178, 362]')",-9.232547,0.24680936,1.0361131,0.0753012,9.011838,-1.0158582,-1.1613234,-0.46342012,0.14045702,0.06889571,80,"[158, 337, 178, 362]",388.0,71.35534,0.8
1500,"(80, '[275, 346, 283, 358]')",1.764661,-4.4735765,-0.52728206,0.27118865,-2.2219574,-0.25782382,1.4594983,0.4973374,0.35312748,-0.048441216,80,"[275, 346, 283, 358]",81.0,32.485283,0.6666667
1501,"(80, '[567, 350, 576, 368]')",3.8300343,-0.75454783,-1.2896533,1.3429527,-4.668438,0.12247806,-0.010984468,0.28111205,0.45172623,-0.037765548,80,"[567, 350, 576, 368]",119.0,44.142136,0.5
1502,"(80, '[200, 351, 226, 379]')",2.2800248,1.7013068,1.4152571,0.7772184,-1.1326964,0.28465563,0.84940314,0.23720327,-0.021574294,-0.23438504,80,"[200, 351, 226, 379]",588.0,88.769554,0.9285714
1503,"(80, '[454, 352, 483, 382]')",2.6406107,-1.6002097,1.3043705,0.82901144,-3.2126734,0.11937988,0.29345444,0.26721272,0.238754,-0.08639065,80,"[454, 352, 483, 382]",648.0,93.497475,0.96666664
1504,"(80, '[260, 359, 296, 398]')",3.6393795,-0.82701355,1.0036551,0.1010479,-0.39531535,1.7597204,0.37745374,-0.2303638,0.23794204,-0.3235897,80,"[260, 359, 296, 398]",1109.0,123.15433,0.9230769
1505,"(80, '[428, 361, 453, 398]')",2.97305,-0.46020967,0.5533512,1.1746248,-2.983072,-1.179001,0.8528334,0.36598393,0.3645781,-0.022999166,80,"[428, 361, 453, 398]",777.0,107.35534,0.6756757
1506,"(80, '[132, 364, 140, 374]')",1.1725551,-3.8862658,-0.08924365,-0.3126209,-0.66959554,2.5397127,-0.79670215,-0.40388882,0.39861107,-0.15768033,80,"[132, 364, 140, 374]",63.0,27.899494,0.8
1507,"(80, '[36, 367, 56, 390]')",0.639557,-1.2146696,0.5559978,-0.63753015,0.9992395,-1.1723832,1.7107769,-0.1695225,0.5115951,-0.05315043,80,"[36, 367, 56, 390]",378.0,70.28427,0.8695652
1508,"(80, '[486, 367, 517, 399]')",2.3165464,-0.6316845,1.6789932,0.47200143,-2.355996,0.26955822,0.8531964,0.21211113,0.42703286,-0.09892657,80,"[486, 367, 517, 399]",790.0,103.25484,0.96875
1509,"(80, '[135, 377, 200, 474]')",1.6462387,-0.11547693,0.080283865,2.0885494,1.5681167,2.29902,0.1789698,0.06444961,-0.7809624,-0.28395364,80,"[135, 377, 200, 474]",4420.0,269.27924,0.6701031
1510,"(80, '[346, 379, 369, 403]')",2.7612684,-1.4601233,-0.6375429,0.13163887,-1.2001123,-1.0286322,0.2732905,0.5267784,-0.9394152,-0.18165371,80,"[346, 379, 369, 403]",412.0,74.769554,0.9583333
1511,"(80, '[195, 386, 236, 428]')",2.1923432,1.4302773,-1.4784257,1.4222003,-1.4448694,0.20152646,0.7757216,-0.019459568,0.34019005,-0.30262288,80,"[195, 386, 236, 428]",1244.0,134.46803,0.97619045
1512,"(80, '[32, 397, 46, 413]')",1.3823844,0.38964114,-1.1351236,1.0092905,0.78101677,-0.8722176,0.17208576,-0.11671389,-0.67675436,-0.107261,80,"[32, 397, 46, 413]",171.0,46.62742,0.875
1513,"(80, '[503, 398, 525, 421]')",-1.7189331,4.687985,-0.27435285,3.1361823,3.246196,1.4749856,1.1981946,-0.0548491,-0.62429714,-0.1998289,80,"[503, 398, 525, 421]",413.0,73.1127,0.95652175
1514,"(80, '[456, 399, 468, 412]')",-7.787724,0.6836845,0.0011256214,-0.5359509,10.652996,-0.31457835,-0.673177,-2.1060662,-1.986429,-0.5303796,80,"[456, 399, 468, 412]",121.0,38.970562,0.9230769
1515,"(80, '[50, 403, 84, 447]')",2.1109784,-0.44955665,1.7398573,1.1497802,-0.8203289,1.2067724,-0.27024174,0.31762838,-0.76254344,-0.13889262,80,"[50, 403, 84, 447]",1011.0,122.12489,0.77272725
1516,"(80, '[417, 403, 427, 413]')",3.0410805,-0.64423144,-0.053639185,0.4757968,-2.6708515,-0.5655912,0.6953726,0.6464968,-0.2702428,-0.079448394,80,"[417, 403, 427, 413]",88.0,31.31371,1.0
1517,"(80, '[100, 412, 116, 431]')",2.3915353,-2.8242912,0.24975686,-1.4846187,-4.1088996,-1.2742894,0.083715454,0.5474925,-0.06517757,0.026371157,80,"[100, 412, 116, 431]",240.0,55.455845,0.84210527
1518,"(80, '[308, 412, 392, 470]')",-7.721069,2.2211516,1.459843,1.0229408,1.3207635,2.1728125,0.9682382,-0.08285996,0.12700784,-0.10115428,80,"[308, 412, 392, 470]",3399.0,234.5513,1.4482758
1519,"(80, '[428, 412, 469, 449]')",2.710771,1.4564868,3.5201945,-1.5073708,0.8853479,0.640144,3.3488722,-0.27246755,2.197011,0.043556415,80,"[428, 412, 469, 449]",1190.0,126.81118,1.1081082
1520,"(80, '[558, 414, 567, 424]')",3.4293375,-4.306797,0.2720353,-0.1263361,-4.037227,2.6399717,-2.2998707,-1.0839971,1.3766172,-0.0417066,80,"[558, 414, 567, 424]",78.0,29.899494,0.9
1521,"(80, '[237, 415, 283, 448]')",2.8845048,0.1267875,0.6878306,1.7217184,-2.7223356,-0.2827869,0.78468764,0.33448416,0.31485945,-0.060275063,80,"[237, 415, 283, 448]",1189.0,129.98276,1.3939394
1522,"(80, '[496, 433, 506, 439]')",2.5108337,-1.9419941,2.0406768,-0.038754385,-1.7897615,1.644492,-0.97465503,0.5934687,-1.2052637,-0.070258416,80,"[496, 433, 506, 439]",52.0,25.071068,1.6666666
1523,"(80, '[404, 440, 413, 449]')",0.8502261,-3.0962312,-0.8849992,0.31548846,-4.052888,-1.3926716,-0.32788262,0.6832464,-0.52983516,0.026324464,80,"[404, 440, 413, 449]",63.0,26.727922,1.0
1524,"(80, '[120, 445, 136, 463]')",-9.674211,-1.4662008,-0.5927985,0.78230035,5.388344,-0.85741735,0.6229842,-0.54753816,2.6850274,0.46721426,80,"[120, 445, 136, 463]",237.0,54.62742,0.8888889
1525,"(80, '[490, 447, 510, 465]')",2.4207387,-2.1900427,1.1898651,0.26503673,-3.0053365,2.4358604,-1.0495998,-0.5461941,0.87571144,-0.15402612,80,"[490, 447, 510, 465]",295.0,60.870056,1.1111112
1526,"(80, '[248, 448, 284, 488]')",2.1254687,-1.6738907,-0.24249114,1.0263445,-1.6394322,1.7151138,0.6043773,-0.2003795,0.8314458,-0.18797922,80,"[248, 448, 284, 488]",893.0,119.29646,0.9
1527,"(80, '[532, 448, 542, 458]')",2.1167731,-5.6924734,-0.37993646,0.73949516,-5.333416,3.2350092,-4.1674027,-1.447765,1.3757955,0.062078252,80,"[532, 448, 542, 458]",80.0,30.727922,1.0
1528,"(80, '[9, 450, 110, 516]')",3.2720766,1.2116957,-0.63222605,2.5172164,0.0077226846,2.2496521,0.3705635,0.017718332,-0.18498287,-0.2821764,80,"[9, 450, 110, 516]",2825.0,266.1493,1.530303
1529,"(80, '[407, 450, 429, 475]')",2.2497861,-0.3315807,-1.9738767,1.7001541,-3.2960587,0.794281,-0.117980875,0.35072333,0.045495275,0.014308914,80,"[407, 450, 429, 475]",405.0,73.59798,0.88
1530,"(80, '[516, 454, 524, 462]')",3.5750537,-4.9711146,1.0038093,0.3348749,-4.9798098,0.64869446,-1.9683574,0.43444914,-0.69826025,0.10014996,80,"[516, 454, 524, 462]",48.0,23.31371,1.0
1531,"(80, '[139, 458, 154, 472]')",2.064769,1.2459239,-0.075772315,0.022439258,-0.63024527,-1.021729,1.3596907,0.0108436,0.5360115,-0.02406821,80,"[139, 458, 154, 472]",162.0,45.213203,1.0714285
1532,"(80, '[460, 459, 487, 497]')",3.0013952,-0.5674021,0.44724324,0.8593263,-3.8328402,2.2010872,-1.5999014,-0.58440113,1.0427988,0.19077992,80,"[460, 459, 487, 497]",801.0,107.84062,0.7105263
1533,"(80, '[287, 460, 298, 471]')",4.974616,-5.8760533,0.56250066,-0.53488576,-4.496284,5.36265,-5.2059,-2.4772801,2.4187174,0.13501656,80,"[287, 460, 298, 471]",88.0,33.55635,1.0
1534,"(80, '[208, 462, 227, 481]')",-10.421212,-2.2037308,-1.4442022,0.5540819,6.40557,-1.8412768,-0.6579287,-1.7949516,-0.21903324,0.21842788,80,"[208, 462, 227, 481]",285.0,60.870056,1.0
1535,"(80, '[112, 475, 122, 486]')",0.3304934,-3.389614,-0.8369075,-1.1413082,-0.77165896,-1.2431359,-1.3604735,0.5870349,-2.2934241,-0.24821547,80,"[112, 475, 122, 486]",84.0,31.556349,0.90909094
1536,"(80, '[312, 476, 327, 499]')",3.9659472,-1.7852877,1.862676,1.0758526,-1.3994806,2.5966322,-0.19759467,-0.61443305,1.0155703,-0.28675607,80,"[312, 476, 327, 499]",282.0,61.455845,0.65217394
1537,"(80, '[355, 476, 388, 528]')",4.6542635,1.3360356,-0.16675255,1.8618934,-2.6450155,1.8377935,-0.37662682,-0.81173444,1.4590597,-0.29731473,80,"[355, 476, 388, 528]",1186.0,140.46803,0.63461536
1538,"(80, '[488, 477, 502, 493]')",0.44855905,-4.5492277,0.23529491,0.4199756,-3.790694,-0.27560365,0.27978778,0.4343451,0.09172873,-0.07678963,80,"[488, 477, 502, 493]",190.0,48.384777,0.875
1539,"(80, '[136, 478, 196, 540]')",-9.657613,0.8510554,2.402515,0.5401548,8.321976,2.7061872,1.9633265,2.4525146,3.0771704,-0.012062714,80,"[136, 478, 196, 540]",2574.0,195.48022,0.9677419
1540,"(80, '[430, 478, 439, 487]')",0.6515552,-4.5576205,-1.031253,-0.47157505,-4.2528467,-2.3868651,-0.52934754,0.54572535,-0.39546525,0.04906361,80,"[430, 478, 439, 487]",62.0,26.727922,1.0
1541,"(80, '[244, 488, 335, 578]')",-7.1989536,2.376307,1.5036153,1.4178478,-1.864024,1.7989854,0.019923095,0.03554717,0.33448347,0.019084891,80,"[244, 488, 335, 578]",6104.0,292.9777,1.0111111
1542,"(80, '[390, 489, 423, 516]')",1.204384,-0.48571917,1.2088884,0.5625595,-1.7538912,-0.1688628,0.99585015,0.45475298,-0.061323237,-0.13173252,80,"[390, 489, 423, 516]",698.0,99.59798,1.2222222
1543,"(80, '[507, 493, 524, 512]')",3.941104,-2.4554667,-0.016416116,0.67066693,-0.9499274,4.2899528,-1.5771068,-0.7493984,0.634021,-0.06235251,80,"[507, 493, 524, 512]",236.0,56.870056,0.8947368
1544,"(80, '[556, 493, 566, 505]')",1.3902371,-4.110683,-0.67490786,0.9854672,-3.2253866,2.768806,-3.14148,-0.5326698,-0.036475945,0.14502081,80,"[556, 493, 566, 505]",102.0,34.72792,0.8333333
1545,"(80, '[478, 494, 504, 522]')",2.1796358,-0.18997365,2.0059516,0.30252236,-0.47153404,2.7993257,0.45808342,-0.48340464,0.9719491,-0.1278897,80,"[478, 494, 504, 522]",559.0,86.42641,0.9285714
1546,"(80, '[470, 511, 479, 522]')",1.6063588,-5.675026,0.42965028,-0.19277805,-4.326316,-0.5056924,-0.26567778,0.66105783,-0.4842624,-0.05072294,80,"[470, 511, 479, 522]",75.0,30.142136,0.8181818
1547,"(80, '[527, 512, 571, 555]')",-8.429252,-0.41637716,-0.022808356,1.0049623,3.9616592,1.8615333,0.17061032,0.3121963,-1.8374642,-0.16890325,80,"[527, 512, 571, 555]",1500.0,142.46803,1.0232558
1548,"(80, '[67, 516, 80, 529]')",-0.21797614,-0.7634943,1.1186551,0.24162747,2.1407201,-1.0218902,1.0777811,-0.67464596,0.294178,-0.08829062,80,"[67, 516, 80, 529]",134.0,40.384777,1.0
1549,"(80, '[31, 528, 61, 558]')",-10.895895,-1.9296441,-2.1405175,0.05398773,5.4400873,-3.5089498,-0.5753557,-2.916005,1.331527,0.22233061,80,"[31, 528, 61, 558]",759.0,100.18377,1.0
1550,"(80, '[483, 529, 503, 550]')",1.6948044,-1.6402711,1.0922334,0.933345,-0.94576436,1.4189858,1.0678742,0.098588586,0.4468419,-0.068997175,80,"[483, 529, 503, 550]",350.0,67.45584,0.95238096
1551,"(80, '[397, 535, 411, 552]')",0.40292296,-4.3940954,0.49166575,0.0470605,0.2383654,1.291685,0.8811626,0.16412465,-0.19694719,-0.11147907,80,"[397, 535, 411, 552]",180.0,48.62742,0.8235294
1552,"(80, '[123, 541, 149, 567]')",1.4631594,-2.6184995,-1.028621,0.44437578,-3.268597,-0.718933,0.15951599,0.6046022,-0.33747825,-0.033378765,80,"[123, 541, 149, 567]",510.0,82.42641,1.0
1553,"(80, '[575, 541, 586, 554]')",2.0536835,-4.0563498,-0.31171334,0.47144115,-3.6633742,0.28194502,0.5180264,0.5925522,-0.044266596,-0.06337355,80,"[575, 541, 586, 554]",119.0,39.55635,0.84615386
1554,"(80, '[464, 544, 487, 568]')",4.4351554,-0.3726519,-0.7674809,2.0117226,-4.0988665,-0.73753643,0.3496335,0.5172768,0.002530867,-0.07286917,80,"[464, 544, 487, 568]",433.0,74.769554,0.9583333
1555,"(80, '[344, 545, 385, 585]')",2.9472306,0.28039625,1.7168651,0.7878747,-1.933912,1.4993666,0.3721738,-0.065764785,0.5780324,-0.1527475,80,"[344, 545, 385, 585]",1338.0,134.56854,1.025
1556,"(80, '[66, 549, 92, 574]')",1.0487082,0.8989189,0.73870605,1.6615942,-0.60128105,2.021076,-0.813615,0.1353021,-0.7340122,-0.11097056,80,"[66, 549, 92, 574]",533.0,83.941124,1.04
1557,"(80, '[415, 549, 429, 566]')",0.17153588,0.2992345,3.0387545,-1.4309287,-0.98112035,0.95213366,1.7525009,0.068690084,0.8236215,-0.12346037,80,"[415, 549, 429, 566]",197.0,49.79899,0.8235294
1558,"(80, '[405, 552, 414, 561]')",1.0829518,-3.0452218,0.4708496,0.24011093,-3.9787846,0.80325425,-0.3849714,-0.43560067,1.1905557,-0.15346622,80,"[405, 552, 414, 561]",68.0,29.071068,1.0
1559,"(80, '[150, 553, 162, 566]')",2.323177,-1.6897166,0.43282372,0.502216,-2.036726,0.39416042,0.019976016,0.47870538,-0.46955198,-0.034670696,80,"[150, 553, 162, 566]",125.0,38.970562,0.9230769
1560,"(80, '[563, 554, 586, 576]')",0.88786894,-2.3887353,1.812833,0.20394738,-1.3583694,3.8156557,-2.194962,-0.5595426,0.12943225,0.05242338,80,"[563, 554, 586, 576]",394.0,73.1127,1.0454545
1561,"(80, '[111, 564, 132, 590]')",0.69981194,-0.5706561,-0.12436338,-1.0796564,-1.6008637,-0.5962999,0.7612331,0.44840014,-0.35536975,-0.20120524,80,"[111, 564, 132, 590]",400.0,74.769554,0.8076923
1562,"(80, '[320, 566, 344, 594]')",3.0686703,-0.7999826,1.3817992,-0.68618304,-1.6212512,0.4519136,0.3461677,0.28336686,-0.094680734,-0.045873582,80,"[320, 566, 344, 594]",510.0,83.01219,0.85714287
1563,"(80, '[199, 571, 217, 592]')",1.0839542,-2.2690802,2.2089865,-0.09260103,0.29067242,3.380295,-0.08814569,-0.4421973,0.4612872,-0.2527323,80,"[199, 571, 217, 592]",280.0,61.112698,0.85714287
1564,"(80, '[401, 575, 414, 585]')",2.525354,-4.9801097,-0.42818004,0.35284153,-5.441025,-0.044691212,-1.3426859,0.47134328,-0.433294,0.022890685,80,"[401, 575, 414, 585]",101.0,35.55635,1.3
1565,"(80, '[247, 579, 256, 590]')",2.5767,-4.1984005,-0.67235124,0.46672675,-5.8972445,-0.63116455,-0.7600396,0.4809834,-0.08010233,-0.000119180535,80,"[247, 579, 256, 590]",83.0,30.727922,0.8181818
1566,"(90, '[518, 23, 535, 42]')",-0.35590634,-0.71472216,0.15570712,0.42878723,-1.6510694,-2.8282316,0.6808785,-0.25433823,0.7826087,0.08460233,90,"[518, 23, 535, 42]",282.0,60.384777,0.8947368
1567,"(90, '[423, 24, 447, 47]')",-0.71056277,-0.06301087,-0.6553716,0.85117894,5.8451757,-0.28779483,-0.27502885,-1.1519287,-1.443515,-0.35358414,90,"[423, 24, 447, 47]",432.0,74.769554,1.0434783
1568,"(90, '[360, 25, 374, 39]')",0.9085305,-0.7490553,-0.6197122,0.31436184,-0.1338184,-1.3538982,0.41107723,0.014863606,-0.397203,-0.09682638,90,"[360, 25, 374, 39]",150.0,43.213203,1.0
1569,"(90, '[397, 26, 412, 41]')",-1.2225468,-2.1093225,-0.011392099,-0.5586445,-1.1653237,-3.7423215,-0.57822585,-0.33479038,-0.27223134,-0.029502677,90,"[397, 26, 412, 41]",182.0,47.213203,1.0
1570,"(90, '[11, 28, 52, 66]')",-1.1043445,4.8564215,1.9686536,-0.4655379,2.2851427,0.025968477,0.88614964,-0.25704795,-0.12297437,-0.15918565,90,"[11, 28, 52, 66]",1250.0,130.56854,1.0789474
1571,"(90, '[190, 29, 205, 42]')",0.57811874,-1.83172,1.9399439,-0.3142791,0.432498,0.38898328,1.394646,0.28994653,-0.21424635,-0.19863874,90,"[190, 29, 205, 42]",149.0,43.213203,1.1538461
1572,"(90, '[541, 29, 582, 58]')",-0.6990509,0.15588555,0.834384,0.17572565,1.489374,1.5911928,0.036348265,-0.21791658,-0.33670527,-0.0071786484,90,"[541, 29, 582, 58]",929.0,113.74011,1.4137931
1573,"(90, '[453, 31, 460, 39]')",2.1670136,-2.314909,0.80066335,0.337588,-3.4505641,-0.1253928,0.16873865,0.83694243,-0.78567183,-0.14736259,90,"[453, 31, 460, 39]",50.0,23.071068,0.875
1574,"(90, '[73, 41, 85, 52]')",0.26764792,-2.327196,-1.9102074,-1.7917824,-0.017739689,-3.409017,-0.6605462,-1.034001,0.21489787,-0.016744005,90,"[73, 41, 85, 52]",116.0,37.31371,1.0909091
1575,"(90, '[253, 47, 283, 74]')",2.6291838,0.5491189,0.20742622,0.016553698,-1.5445251,0.13416007,1.4921294,0.011930126,0.95894694,-0.039999656,90,"[253, 47, 283, 74]",590.0,90.08326,1.1111112
1576,"(90, '[459, 49, 475, 66]')",-9.395734,-2.5329983,-1.5922863,0.54495513,3.3823388,-4.5169244,-1.5161319,-2.9866893,1.6092473,0.45420668,90,"[459, 49, 475, 66]",218.0,52.04163,0.9411765
1577,"(90, '[145, 51, 167, 76]')",0.40130946,-1.7874086,-0.4886914,0.27813393,-1.6933312,-0.46238443,-0.77999425,0.6944027,-1.2681457,0.018783523,90,"[145, 51, 167, 76]",369.0,73.01219,0.88
1578,"(90, '[119, 54, 144, 85]')",0.7536661,1.3894628,1.1267703,1.182002,0.9801466,0.74942374,0.41757467,-0.033038568,-0.36438966,-0.078993164,90,"[119, 54, 144, 85]",526.0,87.497475,0.8064516
1579,"(90, '[386, 59, 406, 78]')",1.9626894,-2.0837262,2.36995,0.31495854,-2.2246435,2.164377,-0.3330221,-0.3654247,0.8644071,-0.028450483,90,"[386, 59, 406, 78]",308.0,62.28427,1.0526316
1580,"(90, '[294, 60, 375, 154]')",3.1743777,4.0427766,2.6766887,0.57638013,-0.8534095,1.7130641,-0.22567248,0.31098908,-0.6335993,-0.13692126,90,"[294, 60, 375, 154]",4860.0,290.00714,0.86170214
1581,"(90, '[516, 61, 527, 73]')",-9.035314,-2.0518377,-0.56493,-0.03677721,7.3222246,-5.1630063,-3.0830553,-3.8643973,0.08582746,0.13652098,90,"[516, 61, 527, 73]",108.0,36.142136,0.9166667
1582,"(90, '[93, 63, 109, 82]')",2.8375711,3.4612467,1.1391487,-0.009120532,3.033164,-0.016086731,1.0191122,-0.31008452,-0.3947209,-0.085712284,90,"[93, 63, 109, 82]",251.0,57.213203,0.84210527
1583,"(90, '[437, 67, 447, 77]')",0.34283546,-3.3122706,-1.8611604,-0.9325123,-1.5470269,-2.85799,0.25714338,0.5061441,-0.5591819,-0.02510556,90,"[437, 67, 447, 77]",68.0,28.970562,1.0
1584,"(90, '[446, 70, 460, 87]')",-0.41648194,-1.7201298,0.906063,-0.17128706,-1.1122473,-0.44307876,1.5314951,0.0059440536,0.85008687,-0.15005785,90,"[446, 70, 460, 87]",186.0,49.213203,0.8235294
1585,"(90, '[193, 71, 201, 79]')",1.7426238,-0.35150817,-0.57832,-0.08051833,-2.2218883,-0.06589926,0.32014883,0.9840522,-1.323859,-0.25853708,90,"[193, 71, 201, 79]",54.0,24.485281,1.0
1586,"(90, '[246, 75, 256, 92]')",0.9470328,-2.1961882,0.19693038,0.53420246,-3.8441317,-1.515058,-0.50461954,0.7013656,-0.7551482,-0.013478273,90,"[246, 75, 256, 92]",126.0,44.384777,0.5882353
1587,"(90, '[64, 81, 104, 119]')",0.6801257,8.378354,1.0125376,1.5386763,3.021732,-0.9622221,0.48588157,-0.96584237,0.071386576,-0.1936747,90,"[64, 81, 104, 119]",1169.0,125.63961,1.0526316
1588,"(90, '[36, 82, 50, 96]')",-7.758959,0.6970431,2.478037,0.8081645,4.2319527,0.32973516,1.7560713,-0.67784923,0.3383906,-0.0039246613,90,"[36, 82, 50, 96]",153.0,43.79899,1.0
1589,"(90, '[468, 83, 491, 105]')",1.1545339,-0.36194497,2.7688355,-0.8944243,-0.92083865,-1.9252883,1.1122484,0.15440616,0.2701266,-0.027406776,90,"[468, 83, 491, 105]",409.0,71.941124,1.0454545
1590,"(90, '[174, 87, 189, 103]')",-2.2409942,-0.9123676,-0.9655419,0.18151888,-0.22626369,-3.3891106,-0.1440589,-0.7772954,0.61735797,0.21637641,90,"[174, 87, 189, 103]",191.0,48.62742,0.9375
1591,"(90, '[202, 88, 218, 105]')",0.9249972,-1.7778684,-0.055924367,0.82797927,-2.21471,2.0181317,-1.806486,0.33192992,-1.1135243,-0.003494696,90,"[202, 88, 218, 105]",220.0,52.62742,0.9411765
1592,"(90, '[229, 89, 244, 103]')",-8.547224,-0.7383228,0.9259988,0.85677487,9.372005,2.941275,-0.8931482,6.297121,1.3107647,-0.012031422,90,"[229, 89, 244, 103]",149.0,44.04163,1.0714285
1593,"(90, '[48, 93, 59, 104]')",-5.250395,2.0474162,-0.6778784,0.5834545,5.6910086,0.24763393,0.32475647,-0.48660886,-1.5942246,-0.23397294,90,"[48, 93, 59, 104]",93.0,33.55635,1.0
1594,"(90, '[516, 96, 532, 112]')",0.23824315,-2.7505114,-0.13670951,0.31246516,-3.090113,-0.52407235,0.22550051,0.34519207,0.13786879,0.005800619,90,"[516, 96, 532, 112]",200.0,50.04163,1.0
1595,"(90, '[113, 99, 122, 109]')",-0.27242732,-1.3009955,2.299869,0.23334116,2.8259103,0.60342836,-0.9681494,0.57847184,-3.2734861,-0.45692846,90,"[113, 99, 122, 109]",72.0,29.31371,0.9
1596,"(90, '[388, 99, 405, 115]')",1.032216,-0.7280002,-0.0026528065,1.4666806,2.5864005,1.8414294,0.6553854,-0.23877062,-0.5340214,-0.092853256,90,"[388, 99, 405, 115]",218.0,52.62742,1.0625
1597,"(90, '[420, 102, 441, 131]')",0.74140364,-0.24907786,-0.5694923,0.81053555,-0.7279516,-1.0477443,0.7686912,0.25166723,-0.32446536,-0.14173594,90,"[420, 102, 441, 131]",414.0,79.01219,0.7241379
1598,"(90, '[237, 105, 268, 147]')",-0.31197697,4.2328644,2.9912608,-0.45904154,5.5381527,2.2942998,-0.7503873,2.420164,-2.125946,-0.28795788,90,"[237, 105, 268, 147]",867.0,116.81118,0.7380952
1599,"(90, '[275, 109, 315, 147]')",-2.5250325,6.8772073,2.2763195,2.018495,6.6569223,1.4094747,1.0457965,-0.9474971,-0.7442118,-0.5552835,90,"[275, 109, 315, 147]",1090.0,124.46804,1.0526316
